school,jmtes,student_id,grade,female,gender,black,race_ethnicity,age,meal_status,entry_code,report_school_days,full_school_year_days,unexcused_absences,excused_absences,total_absences,unexcused_pct,excused_pct,total_pct
JMTES,1,600412835,KF,0,Male,1,Black,6,05,R,170,170,33.0,1.0,34.0,19.411764705882355,0.5882352941176471,20.0
JMTES,1,600408039,04,0,Male,1,Black,9,02,R,170,170,7.0,2.0,9.0,4.117647058823529,1.1764705882352942,5.294117647058823
JMTES,1,600410456,02,0,Male,1,Black,8,02,R,170,170,11.0,3.0,14.0,6.470588235294119,1.7647058823529411,8.235294117647058
JMTES,1,600412494,KF,1,Female,1,Black,6,05,R,170,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JMTES,1,600412323,02,0,Male,1,Black,8,05,R,170,170,12.0,4.0,16.0,7.0588235294117645,2.3529411764705883,9.411764705882353
JMTES,1,600407955,03,1,Female,0,NonBlack,9,03,R,170,170,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119
JMTES,1,600410516,04,1,Female,1,Black,10,04,R,170,170,10.0,4.0,14.0,5.88235294117647,2.3529411764705883,8.235294117647058
JMTES,1,600412066,KF,1,Female,1,Black,6,04,R,170,170,22.0,0.0,22.0,12.941176470588237,0.0,12.941176470588237
JMTES,1,600409395,01,1,Female,0,NonBlack,7,05,R,170,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JMTES,1,600407251,03,0,Male,0,NonBlack,9,05,R,170,170,1.0,1.0,2.0,0.5882352941176471,0.5882352941176471,1.1764705882352942
JMTES,1,600413154,01,0,Male,0,NonBlack,7,03,S,170,170,6.0,5.0,11.0,3.5294117647058822,2.941176470588235,6.470588235294119
JMTES,1,600413089,03,0,Male,0,NonBlack,9,03,C,170,170,1.0,4.0,5.0,0.5882352941176471,2.3529411764705883,2.941176470588235
JMTES,1,600410848,03,1,Female,1,Black,9,04,R,170,170,12.0,1.0,13.0,7.0588235294117645,0.5882352941176471,7.647058823529412
JMTES,1,600409894,KF,1,Female,0,NonBlack,6,05,R,170,170,26.0,2.0,28.0,15.294117647058824,1.1764705882352942,16.470588235294116
JMTES,1,600410840,04,1,Female,1,Black,10,04,R,170,170,13.0,2.0,15.0,7.647058823529412,1.1764705882352942,8.823529411764707
JMTES,1,600412749,KF,1,Female,1,Black,6,04,R,170,170,8.0,7.0,15.0,4.705882352941177,4.117647058823529,8.823529411764707
JMTES,1,600411031,01,1,Female,0,NonBlack,7,05,R,170,170,5.0,4.0,9.0,2.941176470588235,2.3529411764705883,5.294117647058823
JMTES,1,600411984,03,1,Female,0,NonBlack,9,03,R,170,170,2.0,0.0,2.0,1.1764705882352942,0.0,1.1764705882352942
JMTES,1,600412767,KF,1,Female,0,NonBlack,6,03,R,170,170,6.0,2.0,8.0,3.5294117647058822,1.1764705882352942,4.705882352941177
JMTES,1,600402254,05,0,Male,1,Black,12,04,R,170,170,17.0,2.0,19.0,10.0,1.1764705882352942,11.176470588235295
JMTES,1,600412748,KF,0,Male,1,Black,6,04,R,170,170,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353
JMTES,1,600406348,03,0,Male,1,Black,9,04,R,170,170,4.0,1.0,5.0,2.3529411764705883,0.5882352941176471,2.941176470588235
JMTES,1,600409040,01,0,Male,1,Black,7,04,R,170,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JMTES,1,600409960,02,0,Male,0,NonBlack,8,05,R,170,170,19.0,19.0,38.0,11.176470588235295,11.176470588235295,22.35294117647059
JMTES,1,600407459,03,1,Female,1,Black,9,04,R,170,170,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353
JMTES,1,600409183,01,0,Male,1,Black,7,04,R,170,170,24.0,0.0,24.0,14.117647058823529,0.0,14.117647058823529
JMTES,1,600410539,02,1,Female,1,Black,8,05,R,170,170,21.0,4.0,25.0,12.352941176470589,2.3529411764705883,14.705882352941178
JMTES,1,600412744,02,1,Female,1,Black,8,04,C,170,170,18.0,4.0,22.0,10.588235294117647,2.3529411764705883,12.941176470588237
JMTES,1,600412743,01,0,Male,1,Black,7,04,C,170,170,21.0,4.0,25.0,12.352941176470589,2.3529411764705883,14.705882352941178
JMTES,1,600410656,01,1,Female,1,Black,7,04,R,170,170,17.0,1.0,18.0,10.0,0.5882352941176471,10.588235294117647
JMTES,1,600410745,05,1,Female,0,NonBlack,11,03,S,170,170,22.0,8.0,30.0,12.941176470588237,4.705882352941177,17.647058823529413
JMTES,1,600411409,01,1,Female,1,Black,7,04,R,170,170,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471
JMTES,1,600406701,04,0,Male,1,Black,11,05,R,170,170,4.0,3.0,7.0,2.3529411764705883,1.7647058823529411,4.117647058823529
JMTES,1,600412967,01,1,Female,0,NonBlack,8,03,C,170,170,19.0,18.0,37.0,11.176470588235295,10.588235294117647,21.764705882352942
JMTES,1,600412968,03,1,Female,0,NonBlack,9,05,C,170,170,21.0,17.0,38.0,12.352941176470589,10.0,22.35294117647059
JMTES,1,600408823,03,0,Male,1,Black,9,05,R,170,170,4.0,4.0,8.0,2.3529411764705883,2.3529411764705883,4.705882352941177
JMTES,1,600409436,03,0,Male,0,NonBlack,9,05,R,170,170,23.0,2.0,25.0,13.529411764705882,1.1764705882352942,14.705882352941178
JMTES,1,600411868,03,1,Female,1,Black,8,03,R,170,170,2.0,4.0,6.0,1.1764705882352942,2.3529411764705883,3.5294117647058822
JMTES,1,600407954,04,0,Male,1,Black,10,01,R,170,170,0.0,22.0,22.0,0.0,12.941176470588237,12.941176470588237
JMTES,1,600410979,03,1,Female,1,Black,9,04,R,170,170,5.0,4.0,9.0,2.941176470588235,2.3529411764705883,5.294117647058823
JMTES,1,600408887,03,0,Male,0,NonBlack,9,05,R,170,170,5.0,3.0,8.0,2.941176470588235,1.7647058823529411,4.705882352941177
JMTES,1,600406332,04,1,Female,1,Black,9,03,R,170,170,2.0,0.0,2.0,1.1764705882352942,0.0,1.1764705882352942
JMTES,1,600407347,03,0,Male,1,Black,10,04,R,170,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JMTES,1,600406503,05,0,Male,0,NonBlack,11,05,R,170,170,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411
JMTES,1,600412941,05,1,Female,1,Black,11,03,R,170,170,9.0,2.0,11.0,5.294117647058823,1.1764705882352942,6.470588235294119
JMTES,1,600407367,03,1,Female,1,Black,8,04,R,170,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JMTES,1,600411500,KF,1,Female,0,NonBlack,7,05,R,170,170,11.0,2.0,13.0,6.470588235294119,1.1764705882352942,7.647058823529412
JMTES,1,600411281,03,1,Female,1,Black,8,04,R,170,170,8.0,1.0,9.0,4.705882352941177,0.5882352941176471,5.294117647058823
JMTES,1,600409330,01,1,Female,0,NonBlack,7,01,R,170,170,19.0,0.0,19.0,11.176470588235295,0.0,11.176470588235295
JMTES,1,600407093,04,1,Female,0,NonBlack,10,05,R,170,170,9.0,2.0,11.0,5.294117647058823,1.1764705882352942,6.470588235294119
JMTES,1,600410101,02,0,Male,0,NonBlack,8,03,R,170,170,11.0,2.0,13.0,6.470588235294119,1.1764705882352942,7.647058823529412
JMTES,1,600410077,02,0,Male,1,Black,8,04,R,170,170,6.0,3.0,9.0,3.5294117647058822,1.7647058823529411,5.294117647058823
JMTES,1,600412559,05,0,Male,1,Black,11,02,C,170,170,11.0,2.0,13.0,6.470588235294119,1.1764705882352942,7.647058823529412
JMTES,1,600409207,03,0,Male,0,NonBlack,9,05,R,170,170,11.0,1.0,12.0,6.470588235294119,0.5882352941176471,7.0588235294117645
JMTES,1,600408531,01,0,Male,1,Black,7,04,R,170,170,6.0,1.0,7.0,3.5294117647058822,0.5882352941176471,4.117647058823529
JMTES,1,600411151,01,0,Male,1,Black,8,01,R,170,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JMTES,1,600411044,KF,0,Male,1,Black,6,01,R,170,170,4.0,7.0,11.0,2.3529411764705883,4.117647058823529,6.470588235294119
JMTES,1,600410689,01,0,Male,1,Black,7,04,R,170,170,8.0,1.0,9.0,4.705882352941177,0.5882352941176471,5.294117647058823
JMTES,1,600410639,05,0,Male,1,Black,11,04,R,170,170,10.0,2.0,12.0,5.88235294117647,1.1764705882352942,7.0588235294117645
JMTES,1,600413049,02,0,Male,1,Black,8,05,C,170,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JMTES,1,600411530,02,1,Female,1,Black,8,04,R,170,170,9.0,1.0,10.0,5.294117647058823,0.5882352941176471,5.88235294117647
JMTES,1,600410535,01,0,Male,0,NonBlack,7,05,R,170,170,13.0,2.0,15.0,7.647058823529412,1.1764705882352942,8.823529411764707
JMTES,1,600405163,05,1,Female,1,Black,11,05,R,170,170,10.0,6.0,16.0,5.88235294117647,3.5294117647058822,9.411764705882353
JMTES,1,600413222,01,0,Male,1,Black,7,03,C,170,170,7.0,4.0,11.0,4.117647058823529,2.3529411764705883,6.470588235294119
JMTES,1,600410230,02,0,Male,0,NonBlack,8,01,R,170,170,11.0,1.0,12.0,6.470588235294119,0.5882352941176471,7.0588235294117645
JMTES,1,600410184,04,0,Male,1,Black,9,05,R,170,170,6.0,6.0,12.0,3.5294117647058822,3.5294117647058822,7.0588235294117645
JMTES,1,600412710,05,0,Male,1,Black,11,04,R,170,170,13.0,4.0,17.0,7.647058823529412,2.3529411764705883,10.0
JMTES,1,600411404,01,0,Male,0,NonBlack,8,03,R,170,170,3.0,3.0,6.0,1.7647058823529411,1.7647058823529411,3.5294117647058822
JMTES,1,600410045,KF,0,Male,1,Black,6,04,R,170,170,16.0,2.0,18.0,9.411764705882353,1.1764705882352942,10.588235294117647
JMTES,1,600403679,05,1,Female,1,Black,10,05,R,170,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JMTES,1,600406720,05,0,Male,0,NonBlack,10,03,R,170,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JMTES,1,600411234,01,0,Male,1,Black,6,03,R,170,170,11.0,8.0,19.0,6.470588235294119,4.705882352941177,11.176470588235295
JMTES,1,600409487,02,0,Male,1,Black,7,05,R,170,170,2.0,2.0,4.0,1.1764705882352942,1.1764705882352942,2.3529411764705883
JMTES,1,600413179,02,0,Male,0,NonBlack,8,03,C,170,170,1.0,1.0,2.0,0.5882352941176471,0.5882352941176471,1.1764705882352942
JMTES,1,600412926,05,0,Male,0,NonBlack,11,05,S,170,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JMTES,1,600410080,02,0,Male,1,Black,8,05,R,170,170,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119
JMTES,1,600407470,04,1,Female,1,Black,10,05,R,170,170,15.0,2.0,17.0,8.823529411764707,1.1764705882352942,10.0
JMTES,1,600405159,05,0,Male,1,Black,11,04,R,170,170,6.0,4.0,10.0,3.5294117647058822,2.3529411764705883,5.88235294117647
JMTES,1,600409043,01,1,Female,1,Black,7,04,R,170,170,10.0,7.0,17.0,5.88235294117647,4.117647058823529,10.0
JMTES,1,600413083,KF,0,Male,0,NonBlack,7,03,C,170,170,12.0,0.0,12.0,7.0588235294117645,0.0,7.0588235294117645
JMTES,1,600406404,05,0,Male,1,Black,11,05,R,170,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JMTES,1,600408135,02,1,Female,1,Black,7,01,R,170,170,12.0,0.0,12.0,7.0588235294117645,0.0,7.0588235294117645
JMTES,1,600407487,04,0,Male,1,Black,11,05,R,170,170,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353
JMTES,1,600412112,KF,0,Male,0,NonBlack,7,02,R,170,170,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823
JMTES,1,600407666,02,1,Female,1,Black,7,05,R,170,170,6.0,3.0,9.0,3.5294117647058822,1.7647058823529411,5.294117647058823
JMTES,1,600408799,03,0,Male,1,Black,9,04,R,170,170,11.0,1.0,12.0,6.470588235294119,0.5882352941176471,7.0588235294117645
JMTES,1,600407466,04,0,Male,1,Black,10,01,R,170,170,11.0,1.0,12.0,6.470588235294119,0.5882352941176471,7.0588235294117645
JMTES,1,600407361,02,1,Female,1,Black,8,04,R,170,170,9.0,6.0,15.0,5.294117647058823,3.5294117647058822,8.823529411764707
JMTES,1,600405076,05,0,Male,0,NonBlack,11,05,R,170,170,2.0,3.0,5.0,1.1764705882352942,1.7647058823529411,2.941176470588235
JMTES,1,600410705,01,0,Male,1,Black,7,04,R,170,170,8.0,16.0,24.0,4.705882352941177,9.411764705882353,14.117647058823529
JMTES,1,600410621,03,1,Female,1,Black,8,04,R,170,170,21.0,3.0,24.0,12.352941176470589,1.7647058823529411,14.117647058823529
JMTES,1,600410618,04,1,Female,1,Black,9,04,R,170,170,14.0,4.0,18.0,8.235294117647058,2.3529411764705883,10.588235294117647
JMTES,1,600412695,KF,0,Male,1,Black,6,03,R,170,170,4.0,4.0,8.0,2.3529411764705883,2.3529411764705883,4.705882352941177
JMTES,1,600411878,KF,0,Male,1,Black,6,05,S,170,170,2.0,2.0,4.0,1.1764705882352942,1.1764705882352942,2.3529411764705883
JMTES,1,600409641,04,0,Male,1,Black,10,01,R,170,170,9.0,1.0,10.0,5.294117647058823,0.5882352941176471,5.88235294117647
JMTES,1,600412374,KF,0,Male,1,Black,6,03,R,170,170,2.0,1.0,3.0,1.1764705882352942,0.5882352941176471,1.7647058823529411
JMTES,1,600411734,01,0,Male,0,NonBlack,7,01,R,170,170,1.0,6.0,7.0,0.5882352941176471,3.5294117647058822,4.117647058823529
JMTES,1,600408005,03,0,Male,0,NonBlack,10,05,R,170,170,21.0,0.0,21.0,12.352941176470589,0.0,12.352941176470589
JMTES,1,600408011,03,0,Male,0,NonBlack,10,05,R,170,170,18.0,0.0,18.0,10.588235294117647,0.0,10.588235294117647
JMTES,1,600407760,03,0,Male,0,NonBlack,9,05,R,170,170,7.0,6.0,13.0,4.117647058823529,3.5294117647058822,7.647058823529412
JMTES,1,600408148,04,1,Female,1,Black,10,03,R,170,170,11.0,2.0,13.0,6.470588235294119,1.1764705882352942,7.647058823529412
JMTES,1,600409900,KF,0,Male,1,Black,6,03,R,170,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JMTES,1,600411481,01,1,Female,0,NonBlack,7,05,R,170,170,11.0,5.0,16.0,6.470588235294119,2.941176470588235,9.411764705882353
JMTES,1,600411870,03,1,Female,0,NonBlack,9,03,S,170,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JMTES,1,600410708,02,1,Female,0,NonBlack,8,01,R,170,170,7.0,12.0,19.0,4.117647058823529,7.0588235294117645,11.176470588235295
JMTES,1,600412562,KF,0,Male,0,NonBlack,6,06,R,170,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JMTES,1,600412563,02,1,Female,0,NonBlack,8,06,C,170,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JMTES,1,600410168,KF,1,Female,0,NonBlack,6,05,R,170,170,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823
JMTES,1,600408578,03,0,Male,0,NonBlack,9,05,R,170,170,8.0,2.0,10.0,4.705882352941177,1.1764705882352942,5.88235294117647
JMTES,1,600409359,02,0,Male,0,NonBlack,8,05,R,170,170,10.0,0.0,10.0,5.88235294117647,0.0,5.88235294117647
JMTES,1,600408746,01,1,Female,1,Black,6,05,R,170,170,4.0,7.0,11.0,2.3529411764705883,4.117647058823529,6.470588235294119
JMTES,1,600410640,04,0,Male,1,Black,10,04,R,170,170,5.0,2.0,7.0,2.941176470588235,1.1764705882352942,4.117647058823529
JMTES,1,600407489,04,0,Male,0,NonBlack,10,05,R,170,170,4.0,4.0,8.0,2.3529411764705883,2.3529411764705883,4.705882352941177
JMTES,1,600410084,02,0,Male,0,NonBlack,8,05,R,170,170,6.0,3.0,9.0,3.5294117647058822,1.7647058823529411,5.294117647058823
JMTES,1,600412415,03,0,Male,0,NonBlack,9,02,R,170,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JMTES,1,600411927,01,0,Male,1,Black,6,04,R,170,170,22.0,7.0,29.0,12.941176470588237,4.117647058823529,17.058823529411764
JMTES,1,600411926,02,0,Male,1,Black,8,04,R,170,170,15.0,7.0,22.0,8.823529411764707,4.117647058823529,12.941176470588237
JMTES,1,600407340,03,1,Female,1,Black,8,02,R,170,170,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119
JMTES,1,600407917,04,1,Female,1,Black,9,02,R,170,170,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823
JMTES,1,600403711,04,0,Male,1,Black,11,02,R,170,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JMTES,1,600407919,04,0,Male,1,Black,9,02,R,170,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JMTES,1,600408219,04,0,Male,1,Black,10,05,R,170,170,17.0,0.0,17.0,10.0,0.0,10.0
JMTES,1,600410653,04,1,Female,0,NonBlack,10,04,R,170,170,20.0,4.0,24.0,11.76470588235294,2.3529411764705883,14.117647058823529
JMTES,1,600408901,03,0,Male,0,NonBlack,8,05,R,170,170,78.0,21.0,99.0,45.88235294117647,12.352941176470589,58.235294117647065
JMTES,1,600411867,03,1,Female,0,NonBlack,9,05,R,170,170,19.0,2.0,21.0,11.176470588235295,1.1764705882352942,12.352941176470589
JMTES,1,600408098,04,1,Female,1,Black,10,04,R,170,170,0.0,7.0,7.0,0.0,4.117647058823529,4.117647058823529
JMTES,1,600411795,KF,1,Female,1,Black,6,05,R,170,170,5.0,1.0,6.0,2.941176470588235,0.5882352941176471,3.5294117647058822
JMTES,1,600411434,01,0,Male,0,NonBlack,7,05,R,170,170,3.0,4.0,7.0,1.7647058823529411,2.3529411764705883,4.117647058823529
JMTES,1,600413232,04,1,Female,0,NonBlack,10,03,S,170,170,0,0,0.0,0.0,0.0,0.0
JMTES,1,600411045,KF,0,Male,0,NonBlack,6,05,R,170,170,4.0,8.0,12.0,2.3529411764705883,4.705882352941177,7.0588235294117645
JMTES,1,600412684,KF,0,Male,0,NonBlack,6,05,R,170,170,5.0,3.0,8.0,2.941176470588235,1.7647058823529411,4.705882352941177
JMTES,1,600403920,05,1,Female,1,Black,11,03,R,170,170,1.0,5.0,6.0,0.5882352941176471,2.941176470588235,3.5294117647058822
JMTES,1,600405055,05,0,Male,1,Black,11,04,R,170,170,14.0,12.0,26.0,8.235294117647058,7.0588235294117645,15.294117647058824
JMTES,1,600406350,03,0,Male,0,NonBlack,9,05,R,170,170,11.0,1.0,12.0,6.470588235294119,0.5882352941176471,7.0588235294117645
JMTES,1,600405162,05,1,Female,1,Black,11,05,R,170,170,0.0,4.0,4.0,0.0,2.3529411764705883,2.3529411764705883
JMTES,1,600410645,01,1,Female,1,Black,7,04,R,170,170,6.0,1.0,7.0,3.5294117647058822,0.5882352941176471,4.117647058823529
JMTES,1,600408524,01,1,Female,1,Black,7,05,R,170,170,14.0,3.0,17.0,8.235294117647058,1.7647058823529411,10.0
JMTES,1,600412937,02,1,Female,1,Black,8,04,C,170,170,8.0,8.0,16.0,4.705882352941177,4.705882352941177,9.411764705882353
JMTES,1,600411721,KF,0,Male,1,Black,6,05,R,170,170,23.0,10.0,33.0,13.529411764705882,5.88235294117647,19.411764705882355
JMTES,1,600411397,01,0,Male,0,NonBlack,7,01,R,170,170,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529
JMTES,1,600411581,KF,0,Male,0,NonBlack,6,03,R,170,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JMTES,1,600412693,04,1,Female,0,NonBlack,10,03,C,170,170,7.0,9.0,16.0,4.117647058823529,5.294117647058823,9.411764705882353
JMTES,1,600411388,01,0,Male,1,Black,7,05,R,170,170,4.0,9.0,13.0,2.3529411764705883,5.294117647058823,7.647058823529412
JMTES,1,600412699,05,0,Male,1,Black,11,04,C,170,170,9.0,9.0,18.0,5.294117647058823,5.294117647058823,10.588235294117647
JMTES,1,600408769,03,1,Female,1,Black,9,03,R,170,170,10.0,1.0,11.0,5.88235294117647,0.5882352941176471,6.470588235294119
JMTES,1,600408595,03,0,Male,0,NonBlack,9,01,R,170,170,14.0,1.0,15.0,8.235294117647058,0.5882352941176471,8.823529411764707
JMTES,1,600412980,05,0,Male,0,NonBlack,11,04,C,170,170,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471
JMTES,1,600411647,05,0,Male,1,Black,11,05,R,170,170,3.0,2.0,5.0,1.7647058823529411,1.1764705882352942,2.941176470588235
JMTES,1,600409138,03,1,Female,0,NonBlack,9,05,R,170,170,13.0,2.0,15.0,7.647058823529412,1.1764705882352942,8.823529411764707
JMTES,1,600408872,03,0,Male,1,Black,9,05,R,170,170,7.0,2.0,9.0,4.117647058823529,1.1764705882352942,5.294117647058823
JMTES,1,600407373,02,1,Female,1,Black,8,05,R,170,170,5.0,2.0,7.0,2.941176470588235,1.1764705882352942,4.117647058823529
JMTES,1,600407376,03,0,Male,1,Black,9,05,R,170,170,7.0,3.0,10.0,4.117647058823529,1.7647058823529411,5.88235294117647
JMTES,1,600411727,01,0,Male,1,Black,8,03,R,170,170,19.0,12.0,31.0,11.176470588235295,7.0588235294117645,18.235294117647058
JMTES,1,600409862,05,0,Male,1,Black,12,01,R,170,170,3.0,12.0,15.0,1.7647058823529411,7.0588235294117645,8.823529411764707
JMTES,1,600408601,03,1,Female,1,Black,9,03,R,170,170,20.0,4.0,24.0,11.76470588235294,2.3529411764705883,14.117647058823529
JMTES,1,600412366,KF,0,Male,1,Black,6,04,R,170,170,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529
JMTES,1,600412318,KF,1,Female,1,Black,6,01,R,170,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JMTES,1,600404870,04,0,Male,1,Black,10,05,R,170,170,8.0,1.0,9.0,4.705882352941177,0.5882352941176471,5.294117647058823
JMTES,1,600408526,01,0,Male,1,Black,7,05,R,170,170,10.0,2.0,12.0,5.88235294117647,1.1764705882352942,7.0588235294117645
JMTES,1,600406453,03,0,Male,1,Black,9,05,R,170,170,14.0,2.0,16.0,8.235294117647058,1.1764705882352942,9.411764705882353
JMTES,1,600410160,01,0,Male,1,Black,7,01,R,170,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JMTES,1,600409408,02,0,Male,1,Black,8,01,R,170,170,10.0,5.0,15.0,5.88235294117647,2.941176470588235,8.823529411764707
JMTES,1,600412289,01,0,Male,0,NonBlack,7,04,R,170,170,1.0,3.0,4.0,0.5882352941176471,1.7647058823529411,2.3529411764705883
JMTES,1,600412360,01,0,Male,0,NonBlack,7,04,C,170,170,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411
JMTES,1,600412249,04,0,Male,0,NonBlack,10,01,R,170,170,3.0,5.0,8.0,1.7647058823529411,2.941176470588235,4.705882352941177
JMTES,1,600411539,02,1,Female,1,Black,8,04,R,170,170,14.0,0.0,14.0,8.235294117647058,0.0,8.235294117647058
JMTES,1,600412747,05,1,Female,1,Black,11,05,C,170,170,3.0,1.0,4.0,1.7647058823529411,0.5882352941176471,2.3529411764705883
JMTES,1,600406790,05,1,Female,0,NonBlack,10,04,R,170,170,12.0,0.0,12.0,7.0588235294117645,0.0,7.0588235294117645
JMTES,1,600411535,05,0,Male,0,NonBlack,12,04,R,170,170,12.0,12.0,24.0,7.0588235294117645,7.0588235294117645,14.117647058823529
JMTES,1,600404873,04,1,Female,0,NonBlack,10,05,R,170,170,1.0,4.0,5.0,0.5882352941176471,2.3529411764705883,2.941176470588235
JMTES,1,600404566,05,0,Male,0,NonBlack,11,05,R,170,170,0.0,2.0,2.0,0.0,1.1764705882352942,1.1764705882352942
JMTES,1,600409662,02,0,Male,1,Black,9,05,R,170,170,10.0,1.0,11.0,5.88235294117647,0.5882352941176471,6.470588235294119
JMTES,1,600410633,02,1,Female,0,NonBlack,8,03,R,170,170,0.0,1.0,1.0,0.0,0.5882352941176471,0.5882352941176471
JMTES,1,600411048,KF,1,Female,1,Black,6,05,R,170,170,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,1,600406563,05,0,Male,1,Black,10,04,R,170,170,6.0,1.0,7.0,3.5294117647058822,0.5882352941176471,4.117647058823529
JMTES,1,600407781,04,0,Male,0,NonBlack,10,03,R,170,170,7.0,7.0,14.0,4.117647058823529,4.117647058823529,8.235294117647058
JMTES,1,600410348,03,1,Female,1,Black,8,05,R,170,170,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,1,600406749,05,0,Male,1,Black,11,05,R,170,170,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823
JMTES,1,600405083,05,0,Male,0,NonBlack,11,04,R,170,170,12.0,1.0,13.0,7.0588235294117645,0.5882352941176471,7.647058823529412
JMTES,1,600409314,02,0,Male,1,Black,8,04,R,170,170,18.0,1.0,19.0,10.588235294117647,0.5882352941176471,11.176470588235295
JMTES,1,600405112,04,1,Female,1,Black,10,04,R,170,170,9.0,1.0,10.0,5.294117647058823,0.5882352941176471,5.88235294117647
JMTES,1,600411220,01,1,Female,0,NonBlack,6,05,R,170,170,7.0,5.0,12.0,4.117647058823529,2.941176470588235,7.0588235294117645
JMTES,1,600407301,03,1,Female,1,Black,8,04,R,170,170,17.0,6.0,23.0,10.0,3.5294117647058822,13.529411764705882
JMTES,1,600409613,04,0,Male,0,NonBlack,11,04,R,170,170,2.0,2.0,4.0,1.1764705882352942,1.1764705882352942,2.3529411764705883
JMTES,1,600409612,03,0,Male,0,NonBlack,9,04,R,170,170,10.0,0.0,10.0,5.88235294117647,0.0,5.88235294117647
JMTES,1,600409873,01,0,Male,0,NonBlack,7,05,R,170,170,28.0,10.0,38.0,16.470588235294116,5.88235294117647,22.35294117647059
JMTES,1,600407545,04,1,Female,0,NonBlack,10,04,R,170,170,7.0,9.0,16.0,4.117647058823529,5.294117647058823,9.411764705882353
JMTES,1,600407156,05,0,Male,1,Black,11,05,R,170,170,10.0,11.0,21.0,5.88235294117647,6.470588235294119,12.352941176470589
JMTES,1,600406727,05,0,Male,1,Black,11,04,R,170,170,32.0,0.0,32.0,18.823529411764707,0.0,18.823529411764707
JMTES,1,600407337,04,0,Male,0,NonBlack,11,04,R,170,170,11.0,3.0,14.0,6.470588235294119,1.7647058823529411,8.235294117647058
JMTES,1,600407520,04,0,Male,1,Black,10,04,R,170,170,20.0,0.0,20.0,11.76470588235294,0.0,11.76470588235294
JMTES,1,600410467,02,0,Male,1,Black,8,04,R,170,170,22.0,0.0,22.0,12.941176470588237,0.0,12.941176470588237
JMTES,1,600412367,KF,0,Male,1,Black,6,04,R,170,170,26.0,0.0,26.0,15.294117647058824,0.0,15.294117647058824
JMTES,1,600406403,05,1,Female,1,Black,11,04,R,170,170,10.0,2.0,12.0,5.88235294117647,1.1764705882352942,7.0588235294117645
JMTES,1,600407643,04,0,Male,0,NonBlack,9,05,R,170,170,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529
JMTES,1,600410403,KF,0,Male,1,Black,5,05,R,170,170,10.0,0.0,10.0,5.88235294117647,0.0,5.88235294117647
JMTES,1,600412694,KF,0,Male,1,Black,5,03,R,170,170,2.0,2.0,4.0,1.1764705882352942,1.1764705882352942,2.3529411764705883
JMTES,1,600406898,04,0,Male,0,NonBlack,10,03,R,170,170,0.0,4.0,4.0,0.0,2.3529411764705883,2.3529411764705883
JMTES,1,600403765,05,1,Female,1,Black,11,04,R,170,170,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353
