Student Id,Student Grade,Gender,Ethnic Name,Student Age,Meal Status Code,Student Status Current,Entry Date - E/W,Entry Code - E/W,Unexcused,Excused,L-1,L-2,L-3,L-4,Local,Transportation 1,Transportation 2,Transportation 3,Report School Days,Full School Year Days,Excused Absences Adjusted to 170-Day Year,Unexcused Absences Adjusted to 170-Day Year,Excused Absence %,Unexcused Absence %,Total Absences,Total Absences Adjusted to 170-Day Year,Total Absence %
600412147 ,KF,Male  ,NonBlack,5,05   ,A,45887.0,R    ,18.0,3.0,0,0,0,0,0,0,0,0,170,170,3,18,1.76,10.59,21,21,12.35
600407513 ,04,Male  ,NonBlack,10,05   ,A,45887.0,R    ,11.0,3.0,0,0,0,0,0,0,0,0,170,170,3,11,1.76,6.47,14,14,8.24
600410215 ,02,Female,NonBlack,8,04   ,A,45887.0,R    ,17.0,6.0,0,0,0,0,0,0,0,0,170,170,6,17,3.53,10,23,23,13.53
600410885 ,02,Male  ,Black   ,8,04   ,A,45887.0,R    ,39.0,1.0,0,0,0,0,0,0,0,0,170,170,1,39,0.59,22.94,40,40,23.53
600406342 ,03,Male  ,NonBlack,9,05   ,A,45887.0,R    ,13.0,5.0,0,0,0,0,0,0,0,0,170,170,5,13,2.94,7.65,18,18,10.59
600405720 ,05,Male  ,Black   ,11,04   ,A,45887.0,R    ,31.0,0.0,0,0,0,0,0,0,0,0,170,170,0,31,0,18.24,31,31,18.24
600410512 ,02,Male  ,Black   ,8,04   ,A,45887.0,R    ,43.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,3,43,1.76,25.29,46,46,27.06
600409888 ,KF,Female,NonBlack,6,05   ,A,45887.0,R    ,6.0,3.0,0,0,0,0,0,0,0,0,170,170,3,6,1.76,3.53,9,9,5.29
600412065 ,02,Male  ,Black   ,8,03   ,A,45887.0,R    ,1.0,5.0,0,0,0,0,0,0,0,0,170,170,5,1,2.94,0.59,6,6,3.53
600409403 ,02,Male  ,Black   ,8,05   ,A,45959.0,R    ,15.0,0.0,0,0,0,0,0,0,0,0,170,170,0,15,0,8.82,15,15,8.82
600406329 ,04,Female,Black   ,10,05   ,A,45959.0,R    ,11.0,4.0,0,0,0,0,0,0,0,0,170,170,4,11,2.35,6.47,15,15,8.82
600410491 ,02,Female,Black   ,8,04   ,A,45887.0,R    ,18.0,7.0,0,0,0,0,0,0,0,0,170,170,7,18,4.12,10.59,25,25,14.71
600411467 ,KF,Male  ,Black   ,6,04   ,A,45887.0,R    ,19.0,8.0,0,0,0,0,0,0,0,0,170,170,8,19,4.71,11.18,27,27,15.88
600407840 ,04,Female,Black   ,10,05   ,A,45902.0,R    ,6.0,3.0,0,0,0,0,0,0,0,0,170,170,3,6,1.76,3.53,9,9,5.29
600410754 ,01,Male  ,NonBlack,7,04   ,A,45887.0,R    ,6.0,1.0,0,0,0,0,0,0,0,0,170,170,1,6,0.59,3.53,7,7,4.12
600410652 ,04,Female,Black   ,10,04   ,A,45887.0,R    ,15.0,0.0,0,0,0,0,0,0,0,0,170,170,0,15,0,8.82,15,15,8.82
600407217 ,03,Male  ,Black   ,9,03   ,A,45887.0,R    ,5.0,1.0,0,0,0,0,0,0,0,0,170,170,1,5,0.59,2.94,6,6,3.53
600410183 ,KF,Male  ,NonBlack,5,05   ,A,45887.0,R    ,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,170,170,1,8,0.59,4.71,9,9,5.29
600410321 ,02,Male  ,Black   ,8,04   ,A,45887.0,R    ,6.0,2.0,0,0,0,0,0,0,0,0,170,170,2,6,1.18,3.53,8,8,4.71
600406777 ,03,Female,Black   ,9,05   ,A,45943.0,R    ,24.0,1.0,0,0,0,0,0,0,0,0,170,170,1,24,0.59,14.12,25,25,14.71
600407493 ,04,Male  ,Black   ,10,04   ,A,45887.0,R    ,7.0,1.0,0,0,0,0,0,0,0,0,170,170,1,7,0.59,4.12,8,8,4.71
600411232 ,01,Male  ,Black   ,7,04   ,A,45887.0,R    ,12.0,2.0,0,0,0,0,0,0,0,0,170,170,2,12,1.18,7.06,14,14,8.24
600412038 ,01,Male  ,NonBlack,7,01   ,A,45887.0,R    ,10.0,5.0,0,0,0,0,0,0,0,0,170,170,5,10,2.94,5.88,15,15,8.82
600412039 ,01,Female,NonBlack,7,01   ,A,45887.0,R    ,9.0,3.0,0,0,0,0,0,0,0,0,170,170,3,9,1.76,5.29,12,12,7.06
600408511 ,01,Female,Black   ,7,04   ,A,45887.0,R    ,12.0,3.0,0,0,0,0,0,0,0,0,170,170,3,12,1.76,7.06,15,15,8.82
600413190 ,04,Female,NonBlack,10,03   ,A,46113.0,C    ,2.0,2.0,0,0,0,0,0,0,0,0,170,170,2,2,1.18,1.18,4,4,2.35
600413077 ,02,Female,NonBlack,8,04   ,A,46030.0,C    ,4.0,8.0,0,0,0,0,0,0,0,0,170,170,8,4,4.71,2.35,12,12,7.06
600410839 ,02,Female,Black   ,7,04   ,A,45887.0,R    ,10.0,0.0,0,0,0,0,0,0,0,0,170,170,0,10,0,5.88,10,10,5.88
600407242 ,02,Female,Black   ,8,03   ,A,46076.0,R    ,12.0,0.0,0,0,0,0,0,0,0,0,170,170,0,12,0,7.06,12,12,7.06
600403599 ,05,Male  ,Black   ,11,04   ,A,46111.0,R    ,5.0,0.0,0,0,0,0,0,0,0,0,170,170,0,5,0,2.94,5,5,2.94
600408378 ,04,Female,Black   ,9,01   ,A,45887.0,R    ,1.0,0.0,0,0,0,0,0,0,0,0,170,170,0,1,0,0.59,1,1,0.59
600406303 ,05,Female,Black   ,11,05   ,A,45887.0,R    ,1.0,1.0,0,0,0,0,0,0,0,0,170,170,1,1,0.59,0.59,2,2,1.18
600406545 ,03,Female,NonBlack,9,01   ,A,45887.0,R    ,13.0,9.0,0,0,0,0,0,0,0,0,170,170,9,13,5.29,7.65,22,22,12.94
600411871 ,04,Male  ,NonBlack,10,03   ,A,45887.0,R    ,12.0,2.0,0,0,0,0,0,0,0,0,170,170,2,12,1.18,7.06,14,14,8.24
600407395 ,02,Female,Black   ,8,03   ,A,45887.0,R    ,11.0,4.0,0,0,0,0,0,0,0,0,170,170,4,11,2.35,6.47,15,15,8.82
600411702 ,03,Female,Black   ,9,05   ,A,45887.0,S    ,23.0,0.0,0,0,0,0,0,0,0,0,170,170,0,23,0,13.53,23,23,13.53
600411705 ,04,Female,Black   ,10,05   ,A,45887.0,S    ,24.0,0.0,0,0,0,0,0,0,0,0,170,170,0,24,0,14.12,24,24,14.12
600412835 ,KF,Male  ,Black   ,6,05   ,A,45897.0,R    ,33.0,1.0,0,0,0,0,0,0,0,0,170,170,1,33,0.59,19.41,34,34,20
600408039 ,04,Male  ,Black   ,9,02   ,A,45887.0,R    ,7.0,2.0,0,0,0,0,0,0,0,0,170,170,2,7,1.18,4.12,9,9,5.29
600410456 ,02,Male  ,Black   ,8,02   ,A,45887.0,R    ,11.0,3.0,0,0,0,0,0,0,0,0,170,170,3,11,1.76,6.47,14,14,8.24
600412494 ,KF,Female,Black   ,6,05   ,A,45887.0,R    ,5.0,0.0,0,0,0,0,0,0,0,0,170,170,0,5,0,2.94,5,5,2.94
600412323 ,02,Male  ,Black   ,8,05   ,A,45951.0,R    ,12.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,4,12,2.35,7.06,16,16,9.41
600407955 ,03,Female,NonBlack,9,03   ,A,45887.0,R    ,11.0,0.0,0,0,0,0,0,0,0,0,170,170,0,11,0,6.47,11,11,6.47
600410516 ,04,Female,Black   ,10,04   ,A,45887.0,R    ,10.0,4.0,0,0,0,0,0,0,0,0,170,170,4,10,2.35,5.88,14,14,8.24
600412066 ,KF,Female,Black   ,6,04   ,A,45887.0,R    ,22.0,0.0,0,0,0,0,0,0,0,0,170,170,0,22,0,12.94,22,22,12.94
600409395 ,01,Female,NonBlack,7,05   ,A,45887.0,R    ,5.0,0.0,0,0,0,0,0,0,0,0,170,170,0,5,0,2.94,5,5,2.94
600407251 ,03,Male  ,NonBlack,9,05   ,A,46059.0,R    ,1.0,1.0,0,0,0,0,0,0,0,0,170,170,1,1,0.59,0.59,2,2,1.18
600413154 ,01,Male  ,NonBlack,7,03   ,A,46091.0,S    ,6.0,5.0,0,0,0,0,0,0,0,0,170,170,5,6,2.94,3.53,11,11,6.47
600413089 ,03,Male  ,NonBlack,9,03   ,A,46037.0,C    ,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,170,170,4,1,2.35,0.59,5,5,2.94
600410848 ,03,Female,Black   ,9,04   ,A,45887.0,R    ,12.0,1.0,0,0,0,0,0,0,0,0,170,170,1,12,0.59,7.06,13,13,7.65
600409894 ,KF,Female,NonBlack,6,05   ,A,45887.0,R    ,26.0,2.0,0,0,0,0,0,0,0,0,170,170,2,26,1.18,15.29,28,28,16.47
600410840 ,04,Female,Black   ,10,04   ,A,45887.0,R    ,13.0,2.0,0,0,0,0,0,0,0,0,170,170,2,13,1.18,7.65,15,15,8.82
600412749 ,KF,Female,Black   ,6,04   ,A,45887.0,R    ,8.0,7.0,0,0,0,0,0,0,0,0,170,170,7,8,4.12,4.71,15,15,8.82
600411031 ,01,Female,NonBlack,7,05   ,A,45887.0,R    ,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,4,5,2.35,2.94,9,9,5.29
600411984 ,03,Female,NonBlack,9,03   ,A,45887.0,R    ,2.0,0.0,0,0,0,0,0,0,0,0,170,170,0,2,0,1.18,2,2,1.18
600412767 ,KF,Female,NonBlack,6,03   ,A,45888.0,R    ,6.0,2.0,0,0,0,0,0,0,0,0,170,170,2,6,1.18,3.53,8,8,4.71
600402254 ,05,Male  ,Black   ,12,04   ,A,45887.0,R    ,17.0,2.0,0,0,0,0,0,0,0,0,170,170,2,17,1.18,10,19,19,11.18
600412748 ,KF,Male  ,Black   ,6,04   ,A,45887.0,R    ,16.0,0.0,0,0,0,0,0,0,0,0,170,170,0,16,0,9.41,16,16,9.41
600406348 ,03,Male  ,Black   ,9,04   ,A,46111.0,R    ,4.0,1.0,0,0,0,0,0,0,0,0,170,170,1,4,0.59,2.35,5,5,2.94
600409040 ,01,Male  ,Black   ,7,04   ,A,46111.0,R    ,8.0,0.0,0,0,0,0,0,0,0,0,170,170,0,8,0,4.71,8,8,4.71
600409960 ,02,Male  ,NonBlack,8,05   ,A,45887.0,R    ,19.0,19.0,0,0,0,0,0,0,0,0,170,170,19,19,11.18,11.18,38,38,22.35
600407459 ,03,Female,Black   ,9,04   ,A,45887.0,R    ,16.0,0.0,0,0,0,0,0,0,0,0,170,170,0,16,0,9.41,16,16,9.41
600409183 ,01,Male  ,Black   ,7,04   ,A,45887.0,R    ,24.0,0.0,0,0,0,0,0,0,0,0,170,170,0,24,0,14.12,24,24,14.12
600410539 ,02,Female,Black   ,8,05   ,A,45887.0,R    ,21.0,4.0,0,0,0,0,0,0,0,0,170,170,4,21,2.35,12.35,25,25,14.71
600412744 ,02,Female,Black   ,8,04   ,A,45887.0,C    ,18.0,4.0,0,0,0,0,0,0,0,0,170,170,4,18,2.35,10.59,22,22,12.94
600412743 ,01,Male  ,Black   ,7,04   ,A,45887.0,C    ,21.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,4,21,2.35,12.35,25,25,14.71
600410656 ,01,Female,Black   ,7,04   ,A,45887.0,R    ,17.0,1.0,0,0,0,0,0,0,0,0,170,170,1,17,0.59,10,18,18,10.59
600410745 ,05,Female,NonBlack,11,03   ,A,45887.0,S    ,22.0,8.0,0,0,0,0,0,0,0,0,170,170,8,22,4.71,12.94,30,30,17.65
600411409 ,01,Female,Black   ,7,04   ,A,45887.0,R    ,1.0,0.0,0,0,0,0,0,0,0,0,170,170,0,1,0,0.59,1,1,0.59
600406701 ,04,Male  ,Black   ,11,05   ,A,45887.0,R    ,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,3,4,1.76,2.35,7,7,4.12
600412967 ,01,Female,NonBlack,8,03   ,A,45968.0,C    ,19.0,18.0,0,0,0,0,0,0,0,0,170,170,18,19,10.59,11.18,37,37,21.76
600412968 ,03,Female,NonBlack,9,05   ,A,45968.0,C    ,21.0,17.0,0,0,0,0,0,0,0,0,170,170,17,21,10,12.35,38,38,22.35
600408823 ,03,Male  ,Black   ,9,05   ,A,45887.0,R    ,4.0,4.0,0,0,0,0,0,0,0,0,170,170,4,4,2.35,2.35,8,8,4.71
600409436 ,03,Male  ,NonBlack,9,05   ,A,45887.0,R    ,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,170,170,2,23,1.18,13.53,25,25,14.71
600411868 ,03,Female,Black   ,8,03   ,A,45887.0,R    ,2.0,4.0,0,0,0,0,0,0,0,0,170,170,4,2,2.35,1.18,6,6,3.53
600407954 ,04,Male  ,Black   ,10,01   ,A,45887.0,R    ,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,170,170,22,0,12.94,0,22,22,12.94
600410979 ,03,Female,Black   ,9,04   ,A,45887.0,R    ,5.0,4.0,0,0,0,0,0,0,0,0,170,170,4,5,2.35,2.94,9,9,5.29
600408887 ,03,Male  ,NonBlack,9,05   ,A,45887.0,R    ,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,3,5,1.76,2.94,8,8,4.71
600406332 ,04,Female,Black   ,9,03   ,A,45887.0,R    ,2.0,0.0,0,0,0,0,0,0,0,0,170,170,0,2,0,1.18,2,2,1.18
600407347 ,03,Male  ,Black   ,10,04   ,A,45887.0,R    ,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,170,170,0,4,0,2.35,4,4,2.35
600406503 ,05,Male  ,NonBlack,11,05   ,A,45887.0,R    ,1.0,2.0,0,0,0,0,0,0,0,0,170,170,2,1,1.18,0.59,3,3,1.76
600412941 ,05,Female,Black   ,11,03   ,A,45960.0,R    ,9.0,2.0,0,0,0,0,0,0,0,0,170,170,2,9,1.18,5.29,11,11,6.47
600407367 ,03,Female,Black   ,8,04   ,A,45887.0,R    ,8.0,0.0,0,0,0,0,0,0,0,0,170,170,0,8,0,4.71,8,8,4.71
600411500 ,KF,Female,NonBlack,7,05   ,A,45887.0,R    ,11.0,2.0,0,0,0,0,0,0,0,0,170,170,2,11,1.18,6.47,13,13,7.65
600411281 ,03,Female,Black   ,8,04   ,A,45887.0,R    ,8.0,1.0,0,0,0,0,0,0,0,0,170,170,1,8,0.59,4.71,9,9,5.29
600409330 ,01,Female,NonBlack,7,01   ,A,45887.0,R    ,19.0,0.0,0,0,0,0,0,0,0,0,170,170,0,19,0,11.18,19,19,11.18
600407093 ,04,Female,NonBlack,10,05   ,A,45887.0,R    ,9.0,2.0,0,0,0,0,0,0,0,0,170,170,2,9,1.18,5.29,11,11,6.47
600410101 ,02,Male  ,NonBlack,8,03   ,A,45887.0,R    ,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,2,11,1.18,6.47,13,13,7.65
600410077 ,02,Male  ,Black   ,8,04   ,A,45887.0,R    ,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,3,6,1.76,3.53,9,9,5.29
600412559 ,05,Male  ,Black   ,11,02   ,A,45887.0,C    ,11.0,2.0,0,0,0,0,0,0,0,0,170,170,2,11,1.18,6.47,13,13,7.65
600409207 ,03,Male  ,NonBlack,9,05   ,A,45887.0,R    ,11.0,1.0,0,0,0,0,0,0,0,0,170,170,1,11,0.59,6.47,12,12,7.06
600408531 ,01,Male  ,Black   ,7,04   ,A,45887.0,R    ,6.0,1.0,0,0,0,0,0,0,0,0,170,170,1,6,0.59,3.53,7,7,4.12
600411151 ,01,Male  ,Black   ,8,01   ,A,46003.0,R    ,3.0,0.0,0,0,0,0,0,0,0,0,170,170,0,3,0,1.76,3,3,1.76
600411044 ,KF,Male  ,Black   ,6,01   ,A,45887.0,R    ,4.0,7.0,0,0,0,0,0,0,0,0,170,170,7,4,4.12,2.35,11,11,6.47
600410689 ,01,Male  ,Black   ,7,04   ,A,45887.0,R    ,8.0,1.0,0,0,0,0,0,0,0,0,170,170,1,8,0.59,4.71,9,9,5.29
600410639 ,05,Male  ,Black   ,11,04   ,A,45887.0,R    ,10.0,2.0,0,0,0,0,0,0,0,0,170,170,2,10,1.18,5.88,12,12,7.06
600413049 ,02,Male  ,Black   ,8,05   ,A,46028.0,C    ,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,0,5,0,2.94,5,5,2.94
600411530 ,02,Female,Black   ,8,04   ,A,45887.0,R    ,9.0,1.0,0,0,0,0,0,0,0,0,170,170,1,9,0.59,5.29,10,10,5.88
600410535 ,01,Male  ,NonBlack,7,05   ,A,45887.0,R    ,13.0,2.0,0,0,0,0,0,0,0,0,170,170,2,13,1.18,7.65,15,15,8.82
600405163 ,05,Female,Black   ,11,05   ,A,45887.0,R    ,10.0,6.0,0,0,0,0,0,0,0,0,170,170,6,10,3.53,5.88,16,16,9.41
600413222 ,01,Male  ,Black   ,7,03   ,A,46132.0,C    ,7.0,4.0,0,0,0,0,0,0,0,0,170,170,4,7,2.35,4.12,11,11,6.47
600410230 ,02,Male  ,NonBlack,8,01   ,A,45887.0,R    ,11.0,1.0,0,0,0,0,0,0,0,0,170,170,1,11,0.59,6.47,12,12,7.06
600410184 ,04,Male  ,Black   ,9,05   ,A,45887.0,R    ,6.0,6.0,0,0,0,0,0,0,0,0,170,170,6,6,3.53,3.53,12,12,7.06
600412710 ,05,Male  ,Black   ,11,04   ,A,45887.0,R    ,13.0,4.0,0,0,0,0,0,0,0,0,170,170,4,13,2.35,7.65,17,17,10
600411404 ,01,Male  ,NonBlack,8,03   ,A,45887.0,R    ,3.0,3.0,0,0,0,0,0,0,0,0,170,170,3,3,1.76,1.76,6,6,3.53
600410045 ,KF,Male  ,Black   ,6,04   ,A,45887.0,R    ,16.0,2.0,0,0,0,0,0,0,0,0,170,170,2,16,1.18,9.41,18,18,10.59
600403679 ,05,Female,Black   ,10,05   ,A,46028.0,R    ,5.0,0.0,0,0,0,0,0,0,0,0,170,170,0,5,0,2.94,5,5,2.94
600406720 ,05,Male  ,NonBlack,10,03   ,A,45887.0,R    ,3.0,0.0,0,0,0,0,0,0,0,0,170,170,0,3,0,1.76,3,3,1.76
600411234 ,01,Male  ,Black   ,6,03   ,A,45887.0,R    ,11.0,8.0,0,0,0,0,0,0,0,0,170,170,8,11,4.71,6.47,19,19,11.18
600409487 ,02,Male  ,Black   ,7,05   ,A,45887.0,R    ,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,2,2,1.18,1.18,4,4,2.35
600413179 ,02,Male  ,NonBlack,8,03   ,A,46112.0,C    ,1.0,1.0,0,0,0,0,0,0,0,0,170,170,1,1,0.59,0.59,2,2,1.18
600412926 ,05,Male  ,NonBlack,11,05   ,A,45950.0,S    ,4.0,0.0,0,0,0,0,0,0,0,0,170,170,0,4,0,2.35,4,4,2.35
600410080 ,02,Male  ,Black   ,8,05   ,A,45887.0,R    ,11.0,0.0,0,0,0,0,0,0,0,0,170,170,0,11,0,6.47,11,11,6.47
600407470 ,04,Female,Black   ,10,05   ,A,45887.0,R    ,15.0,2.0,0,0,0,0,0,0,0,0,170,170,2,15,1.18,8.82,17,17,10
600405159 ,05,Male  ,Black   ,11,04   ,A,45887.0,R    ,6.0,4.0,0,0,0,0,0,0,0,0,170,170,4,6,2.35,3.53,10,10,5.88
600409043 ,01,Female,Black   ,7,04   ,A,45887.0,R    ,10.0,7.0,0,0,0,0,0,0,0,0,170,170,7,10,4.12,5.88,17,17,10
600413083 ,KF,Male  ,NonBlack,7,03   ,A,46034.0,C    ,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,170,170,0,12,0,7.06,12,12,7.06
600406404 ,05,Male  ,Black   ,11,05   ,A,45887.0,R    ,5.0,0.0,0,0,0,0,0,0,0,0,170,170,0,5,0,2.94,5,5,2.94
600408135 ,02,Female,Black   ,7,01   ,A,45905.0,R    ,12.0,0.0,0,0,0,0,0,0,0,0,170,170,0,12,0,7.06,12,12,7.06
600407487 ,04,Male  ,Black   ,11,05   ,A,45887.0,R    ,16.0,0.0,0,0,0,0,0,0,0,0,170,170,0,16,0,9.41,16,16,9.41
600412112 ,KF,Male  ,NonBlack,7,02   ,A,45887.0,R    ,9.0,0.0,0,0,0,0,0,0,0,0,170,170,0,9,0,5.29,9,9,5.29
600407666 ,02,Female,Black   ,7,05   ,A,45887.0,R    ,6.0,3.0,0,0,0,0,0,0,0,0,170,170,3,6,1.76,3.53,9,9,5.29
600408799 ,03,Male  ,Black   ,9,04   ,A,45887.0,R    ,11.0,1.0,0,0,0,0,0,0,0,0,170,170,1,11,0.59,6.47,12,12,7.06
600407466 ,04,Male  ,Black   ,10,01   ,A,45887.0,R    ,11.0,1.0,0,0,0,0,0,0,0,0,170,170,1,11,0.59,6.47,12,12,7.06
600407361 ,02,Female,Black   ,8,04   ,A,45887.0,R    ,9.0,6.0,0,0,0,0,0,0,0,0,170,170,6,9,3.53,5.29,15,15,8.82
600405076 ,05,Male  ,NonBlack,11,05   ,A,45887.0,R    ,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,3,2,1.76,1.18,5,5,2.94
600410705 ,01,Male  ,Black   ,7,04   ,A,45887.0,R    ,8.0,16.0,0,0,0,0,0,0,0,0,170,170,16,8,9.41,4.71,24,24,14.12
600410621 ,03,Female,Black   ,8,04   ,A,45887.0,R    ,21.0,3.0,0,0,0,0,0,0,0,0,170,170,3,21,1.76,12.35,24,24,14.12
600410618 ,04,Female,Black   ,9,04   ,A,45887.0,R    ,14.0,4.0,0,0,0,0,0,0,0,0,170,170,4,14,2.35,8.24,18,18,10.59
600412695 ,KF,Male  ,Black   ,6,03   ,A,45887.0,R    ,4.0,4.0,0,0,0,0,0,0,0,0,170,170,4,4,2.35,2.35,8,8,4.71
600411878 ,KF,Male  ,Black   ,6,05   ,A,45887.0,S    ,2.0,2.0,0,0,0,0,0,0,0,0,170,170,2,2,1.18,1.18,4,4,2.35
600409641 ,04,Male  ,Black   ,10,01   ,A,45887.0,R    ,9.0,1.0,0,0,0,0,0,0,0,0,170,170,1,9,0.59,5.29,10,10,5.88
600412374 ,KF,Male  ,Black   ,6,03   ,A,45887.0,R    ,2.0,1.0,0,0,0,0,0,0,0,0,170,170,1,2,0.59,1.18,3,3,1.76
600411734 ,01,Male  ,NonBlack,7,01   ,A,45887.0,R    ,1.0,6.0,0,0,0,0,0,0,0,0,170,170,6,1,3.53,0.59,7,7,4.12
600408005 ,03,Male  ,NonBlack,10,05   ,A,45887.0,R    ,21.0,0.0,0,0,0,0,0,0,0,0,170,170,0,21,0,12.35,21,21,12.35
600408011 ,03,Male  ,NonBlack,10,05   ,A,45887.0,R    ,18.0,0.0,0,0,0,0,0,0,0,0,170,170,0,18,0,10.59,18,18,10.59
600407760 ,03,Male  ,NonBlack,9,05   ,A,45887.0,R    ,7.0,6.0,0,0,0,0,0,0,0,0,170,170,6,7,3.53,4.12,13,13,7.65
600408148 ,04,Female,Black   ,10,03   ,A,45887.0,R    ,11.0,2.0,0,0,0,0,0,0,0,0,170,170,2,11,1.18,6.47,13,13,7.65
600409900 ,KF,Male  ,Black   ,6,03   ,A,45887.0,R    ,4.0,0.0,0,0,0,0,0,0,0,0,170,170,0,4,0,2.35,4,4,2.35
600411481 ,01,Female,NonBlack,7,05   ,A,45887.0,R    ,11.0,5.0,0,0,0,0,0,0,0,0,170,170,5,11,2.94,6.47,16,16,9.41
600411870 ,03,Female,NonBlack,9,03   ,A,45887.0,S    ,5.0,0.0,0,0,0,0,0,0,0,0,170,170,0,5,0,2.94,5,5,2.94
600410708 ,02,Female,NonBlack,8,01   ,A,45887.0,R    ,7.0,12.0,0,0,0,0,0,0,0,0,170,170,12,7,7.06,4.12,19,19,11.18
600412562 ,KF,Male  ,NonBlack,6,06   ,A,45887.0,R    ,3.0,0.0,0,0,0,0,0,0,0,0,170,170,0,3,0,1.76,3,3,1.76
600412563 ,02,Female,NonBlack,8,06   ,A,45887.0,C    ,4.0,0.0,0,0,0,0,0,0,0,0,170,170,0,4,0,2.35,4,4,2.35
600410168 ,KF,Female,NonBlack,6,05   ,A,45931.0,R    ,9.0,0.0,0,0,0,0,0,0,0,0,170,170,0,9,0,5.29,9,9,5.29
600408578 ,03,Male  ,NonBlack,9,05   ,A,45887.0,R    ,8.0,2.0,0,0,0,0,0,0,0,0,170,170,2,8,1.18,4.71,10,10,5.88
600409359 ,02,Male  ,NonBlack,8,05   ,A,46042.0,R    ,10.0,0.0,0,0,0,0,0,0,0,0,170,170,0,10,0,5.88,10,10,5.88
600408746 ,01,Female,Black   ,6,05   ,A,45887.0,R    ,4.0,7.0,0,0,0,0,0,0,0,0,170,170,7,4,4.12,2.35,11,11,6.47
600410640 ,04,Male  ,Black   ,10,04   ,A,45887.0,R    ,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,170,170,2,5,1.18,2.94,7,7,4.12
600407489 ,04,Male  ,NonBlack,10,05   ,A,45887.0,R    ,4.0,4.0,0,0,0,0,0,0,0,0,170,170,4,4,2.35,2.35,8,8,4.71
600410084 ,02,Male  ,NonBlack,8,05   ,A,45887.0,R    ,6.0,3.0,0,0,0,0,0,0,0,0,170,170,3,6,1.76,3.53,9,9,5.29
600412415 ,03,Male  ,NonBlack,9,02   ,A,45887.0,R    ,6.0,0.0,0,0,0,0,0,0,0,0,170,170,0,6,0,3.53,6,6,3.53
600411927 ,01,Male  ,Black   ,6,04   ,A,45887.0,R    ,22.0,7.0,0,0,0,0,0,0,0,0,170,170,7,22,4.12,12.94,29,29,17.06
600411926 ,02,Male  ,Black   ,8,04   ,A,45887.0,R    ,15.0,7.0,0,0,0,0,0,0,0,0,170,170,7,15,4.12,8.82,22,22,12.94
600407340 ,03,Female,Black   ,8,02   ,A,45887.0,R    ,11.0,0.0,0,0,0,0,0,0,0,0,170,170,0,11,0,6.47,11,11,6.47
600407917 ,04,Female,Black   ,9,02   ,A,45887.0,R    ,9.0,0.0,0,0,0,0,0,0,0,0,170,170,0,9,0,5.29,9,9,5.29
600403711 ,04,Male  ,Black   ,11,02   ,A,45887.0,R    ,8.0,0.0,0,0,0,0,0,0,0,0,170,170,0,8,0,4.71,8,8,4.71
600407919 ,04,Male  ,Black   ,9,02   ,A,45887.0,R    ,8.0,0.0,0,0,0,0,0,0,0,0,170,170,0,8,0,4.71,8,8,4.71
600408219 ,04,Male  ,Black   ,10,05   ,A,45887.0,R    ,17.0,0.0,0,0,0,0,0,0,0,0,170,170,0,17,0,10,17,17,10
600410653 ,04,Female,NonBlack,10,04   ,A,45887.0,R    ,20.0,4.0,0,0,0,0,0,0,0,0,170,170,4,20,2.35,11.76,24,24,14.12
600408901 ,03,Male  ,NonBlack,8,05   ,A,45931.0,R    ,78.0,21.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,170,170,21,78,12.35,45.88,99,99,58.24
600411867 ,03,Female,NonBlack,9,05   ,A,45887.0,R    ,19.0,2.0,0,0,0,0,0,0,0,0,170,170,2,19,1.18,11.18,21,21,12.35
600408098 ,04,Female,Black   ,10,04   ,A,45887.0,R    ,0.0,7.0,0,0,0,0,0,0,0,0,170,170,7,0,4.12,0,7,7,4.12
600411795 ,KF,Female,Black   ,6,05   ,A,45887.0,R    ,5.0,1.0,0,0,0,0,0,0,0,0,170,170,1,5,0.59,2.94,6,6,3.53
