domain,model,covariate,treated_mean_unweighted,control_mean_unweighted,smd_unweighted,treated_mean_weighted,control_mean_weighted,smd_weighted,abs_smd_unweighted,abs_smd_weighted,improvement
Attendance,Attendance model,grade=KF,0.14148681055155876,0.1849112426035503,-0.11771048845088097,0.15356297461137142,0.15356297461137144,-7.698562755133414e-17,0.11771048845088097,7.698562755133414e-17,0.11771048845088089
Behavior,Behavior model,female,0.47721822541966424,0.4630177514792899,0.02845468395770716,0.46751256318180306,0.46751256318180323,-3.337722013251001e-16,0.02845468395770716,3.337722013251001e-16,0.02845468395770683
Behavior,Behavior model,black,0.6426858513189448,0.5695266272189349,0.15015009989996508,0.6182681956762854,0.6182681956762854,0.0,0.15015009989996508,0.0,0.15015009989996508
Behavior,Behavior model,age,8.498800959232614,8.421597633136095,0.04491134711389068,8.47400671445987,8.47400671445987,0.0,0.04491134711389068,0.0,0.04491134711389068
Behavior,Behavior model,meal_status_disadvantaged,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Behavior,Behavior model,entry_code=C,0.07913669064748201,0.07692307692307693,0.008253091006790007,0.07923067236031034,0.07923067236031013,7.70707187678649e-16,0.008253091006790007,7.70707187678649e-16,0.008253091006789236
Behavior,Behavior model,entry_code=D,0.0,0.004437869822485207,-0.09442089072996883,0.0,7.557326902225838e-18,-3.887756911697499e-09,0.09442089072996883,3.887756911697499e-09,0.09442088684221192
Behavior,Behavior model,entry_code=HS,0.004796163069544364,0.0,0.09817613873476318,5.322863097161512e-18,0.0,3.262778906748513e-09,0.09817613873476318,3.262778906748513e-09,0.09817613547198427
Behavior,Behavior model,entry_code=R,0.8776978417266187,0.8949704142011834,-0.054438238523303636,0.8910878510646283,0.8910878510646284,-3.563787538699396e-16,0.054438238523303636,3.563787538699396e-16,0.05443823852330328
Behavior,Behavior model,entry_code=R1,0.0,0.0029585798816568047,-0.07703712157713453,0.0,5.038217934817226e-18,-3.1743402258791434e-09,0.07703712157713453,3.1743402258791434e-09,0.07703711840279431
Behavior,Behavior model,entry_code=S,0.03836930455635491,0.020710059171597635,0.10444116215996717,0.02968147657506147,0.029681476575061466,2.0443739543358707e-17,0.10444116215996717,2.0443739543358707e-17,0.10444116215996715
Behavior,Behavior model,grade=01,0.1606714628297362,0.16863905325443787,-0.021484803431241237,0.16678988607642142,0.16678988607642123,5.211780972253516e-16,0.021484803431241237,5.211780972253516e-16,0.021484803431240717
Behavior,Behavior model,grade=02,0.16546762589928057,0.1346153846153846,0.08647443278141964,0.15418703017832094,0.15418703017832097,-7.685801194087009e-17,0.08647443278141964,7.685801194087009e-17,0.08647443278141956
Behavior,Behavior model,grade=03,0.20623501199040767,0.1804733727810651,0.06526590670098627,0.1981860683979556,0.19818606839795563,-6.962687096711686e-17,0.06526590670098627,6.962687096711686e-17,0.0652659067009862
Behavior,Behavior model,grade=04,0.19664268585131894,0.17899408284023668,0.04519866233022084,0.19001100856879927,0.19001100856879932,-1.414983235209713e-16,0.04519866233022084,1.414983235209713e-16,0.0451986623302207
Behavior,Behavior model,grade=05,0.12949640287769784,0.15236686390532544,-0.06576449276917526,0.13726303216713137,0.13726303216713137,0.0,0.06576449276917526,0.0,0.06576449276917526
Behavior,Behavior model,grade=KF,0.14148681055155876,0.1849112426035503,-0.11771048845088097,0.15356297461137142,0.15356297461137144,-7.698562755133414e-17,0.11771048845088097,7.698562755133414e-17,0.11771048845088089
